,receiptId,brandCode,barcode,description,finalPrice,partnerItemId,pointsEarned,pointsPayerId,quantityPurchased,rewardsGroup,rewardsProductPartnerId,targetPrice,userFlaggedNewItem,needsFetchReview
2707,6009f5ea0a7214ada2000004,,,TROLLISOU,6.98,1032,,,1.0,,,,,
2708,6009f5ea0a7214ada2000004,,,KRAFTVELVEETASHE,5.99,1033,,,1.0,,,,,
2709,6009f5ea0a7214ada2000004,CRACKER BARREL,511111802358,CRACKER BARREL,28.14,1034,140.7,559c2234e4b06aca36af13c6,1.0,,559c2234e4b06aca36af13c6,,,
2710,6009f5ea0a7214ada2000004,,,ORBTGUM,6.45,1036,,,1.0,,,,,
2711,6009f5ea0a7214ada2000004,,,CHEEZITCRCKR,6.49,1037,,,1.0,,,,,
2712,6009f5ea0a7214ada2000004,,,SUNSHINEC,4.98,1038,,,1.0,,,,,
2713,6009f5ea0a7214ada2000004,,,FOLGERSCOFFCLSC,9.99,1039,,,1.0,,,,,
2714,6009f5ea0a7214ada2000004,FOLGERS,,FOLGERS COFFEE,9.99,1040,,,1.0,,559c2234e4b06aca36af13c6,,,
2715,6009f5ea0a7214ada2000004,,,PLNTRCASHEWS33OZ,14.99,1042,,,1.0,,,,,
2716,6009f5ea0a7214ada2000004,,,KLLGO FUN PACKCRL,4.99,1044,,,1.0,,,,,
2717,6009f5ea0a7214ada2000004,,,FRUITYSNACKS,5.99,1047,,,1.0,,,,,
2718,6009f5ea0a7214ada2000004,,,PRGUSORGCRISPS,2.99,1048,,,1.0,,,,,
2719,6009f5ea0a7214ada2000004,,,PRINGLESCRISPS,2.99,1049,,,1.0,,,,,
2720,6008ee0e0a7214ad89000125,,012000809965,MTN DEW REVOLUTION SODA WILDBERRY FRUIT FLVR CANS IN BOX 12 CT 144 OZ,8.99,1032,,5332f5fbe4b03c9a25efd0ba,1.0,MOUNTAIN DEW 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,
2721,6008ee0e0a7214ad89000125,,511111101451,QUAKER,3.99,1042,,53e10d6368abd3c7065097cc,1.0,,53e10d6368abd3c7065097cc,,,
2722,6008ee0e0a7214ad89000125,,005111116022,TTER BLUE KRAZY KRITTER BLUE 1,1.49,1048,,,1.0,,,,,
2723,6008ee0e0a7214ad89000125,,511111602118,JELL-O,1.99,1051,10.0,559c2234e4b06aca36af13c6,1.0,,559c2234e4b06aca36af13c6,,,
2724,6008ee0e0a7214ad89000125,,311111536044,LUCKY CHARMS UNICORN CEREAL FAMILY SIZE,6.58,1088,,5332f5f3e4b03c9a25efd0ae,1.0,LUCKY CHARMS UNICORN CEREAL FAMILY SIZE,5332f5f3e4b03c9a25efd0ae,,,
2725,6008ee0e0a7214ad89000125,,074682200294,R W KND FML BT VGTB JC BTL RFRG AFTR OPNN 32 FL OZ,7.89,1091,,,1.0,,559c2234e4b06aca36af13c6,,,
2726,6008ee0e0a7214ad89000125,,011594404013,HWN ONN RNG SWT M GLDN CRSP BAG 4 OZ,1.49,1112,,,1.0,,559c2234e4b06aca36af13c6,,,
2727,6009889f0a7214ad89000133,,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,9.99,1,,,1.0,,5e825d64f221c312e698a62a,,,
2728,6009889f0a7214ad89000133,,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,9.99,2,,,1.0,,5e825d64f221c312e698a62a,,,
2729,6009889f0a7214ad89000133,,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,9.99,3,,,1.0,,5e825d64f221c312e698a62a,,,
2730,6009889f0a7214ad89000133,,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,9.99,4,,,1.0,,5e825d64f221c312e698a62a,,,
2731,6009889f0a7214ad89000133,,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,9.99,5,,,1.0,,5e825d64f221c312e698a62a,,,
2732,6009f9000a7214ada2000005,,,,,,,,,,,,,
2733,600988a30a720f05fa000132,,021000065547,,9.99,1,,,1.0,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,
2734,600988a30a720f05fa000132,,021000065547,,9.99,2,,,1.0,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,
2735,600988a30a720f05fa000132,,021000065547,,9.99,3,,,1.0,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,
2736,600988a30a720f05fa000132,,021000065547,,9.99,4,,,1.0,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,
2737,600988a30a720f05fa000132,,021000065547,,9.99,5,,,1.0,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,
2738,6009eb000a7214ada2000003,,,,,,,,,,,,,
2739,600992f90a720f05fa000133,KNORR,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,11.76,1011,117.6,5332f5f6e4b03c9a25efd0b4,6.0,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,
2740,600992f90a720f05fa000133,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.54,1013,55.4,550b2565e4b001d5e9e4146f,2.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2741,600992f90a720f05fa000133,,,KLARBRUNN 12PK 12 FL OZ,6.80,1015,,,2.0,,,,,
2742,600992f90a720f05fa000133,BORDEN,,"BORDEN 29 MILK, 1/2 GAL",9.44,1017,,,2.0,,,,,
2743,600992f90a720f05fa000133,,,EMILS SAUSAGE MUSHROOM PIZZA,6.83,1019,,,1.0,,,,,
2744,600992f90a720f05fa000133,PEPSI,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.23,1427,,5332f5fbe4b03c9a25efd0ba,3.0,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,
2745,600992f90a720f05fa000133,BORDEN,815473013279,Borden 2% Reduced Fat Milk,3.68,1430,,,1.0,,,,,
2746,600992f90a720f05fa000133,BEN AND JERRYS,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.40,1433,84.0,5332f5f6e4b03c9a25efd0b4,2.0,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,
2747,600992f90a720f05fa000133,KNORR,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,19.20,1436,192.0,5332f5f6e4b03c9a25efd0b4,10.0,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,
2748,600992f90a720f05fa000133,,,ENNILS SAUSAGE MUSHROOM PIZZA,6.52,1439,,,1.0,,,,,
2749,600992f90a720f05fa000133,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.34,1444,43.4,550b2565e4b001d5e9e4146f,2.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2750,600992f90a720f05fa000133,,,KLARBRUNN 12PK 12 FL OZ,8.01,1447,,,3.0,,,,,
2751,600992f90a720f05fa000133,PEPSI,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.52,1450,,5332f5fbe4b03c9a25efd0ba,4.0,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,
2752,600992f90a720f05fa000133,BEN AND JERRYS,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,13.17,1453,131.7,5332f5f6e4b03c9a25efd0b4,3.0,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,
2753,600992f90a720f05fa000133,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.94,1458,89.4,550b2565e4b001d5e9e4146f,2.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2754,600992f90a720f05fa000133,PEPSI,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.04,1461,,5332f5fbe4b03c9a25efd0ba,2.0,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,
2755,600992f90a720f05fa000133,,,EMILS SAUSAGE MUSHROOM PIZZA,13.64,1464,,,2.0,,,,,
2756,600992f90a720f05fa000133,DORITOS,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.39,1467,,5332f5fbe4b03c9a25efd0ba,1.0,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,
2757,600992f90a720f05fa000133,DORITOS,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.89,1469,,5332f5fbe4b03c9a25efd0ba,1.0,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,
2758,600992f90a720f05fa000133,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.03,1476,20.3,550b2565e4b001d5e9e4146f,1.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2759,600992f90a720f05fa000133,,,EMILS SAUSAGE MUSHROOM PIZZA,13.10,1479,,,2.0,,,,,
2760,600992f90a720f05fa000133,KNORR,311111806949,KNORR SIDES,16.10,1482,161.0,5332f5f6e4b03c9a25efd0b4,10.0,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,
2761,600992f90a720f05fa000133,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.44,1485,84.4,550b2565e4b001d5e9e4146f,2.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2762,600992f90a720f05fa000133,DORITOS,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.95,1490,,5332f5fbe4b03c9a25efd0ba,1.0,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,
2763,600992f90a720f05fa000133,,,EMILS SAUSAGE MUSHROOM PIZZA,13.02,1493,,,2.0,,,,,
2764,600992f90a720f05fa000133,,,EMILS SAUSAGE MUSHROOM PIZZA,6.80,1496,,,1.0,,,,,
2765,600992f90a720f05fa000133,,,KLARBRUNN 12PK 12 FL OZ,13.35,1499,,,5.0,,,,,
2766,600992f90a720f05fa000133,PEPSI,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,0.91,1502,,5332f5fbe4b03c9a25efd0ba,1.0,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,
2767,600992f90a720f05fa000133,PEPSI,012000810022,CAFFEINE FREE REGULAR PEPSI SODA COLA CAN IN BOX 12 CT 144 OZ,3.93,1504,,5332f5fbe4b03c9a25efd0ba,1.0,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,
2768,600992f90a720f05fa000133,,,KLARBRUNN 12PK 12 FL OZ,9.96,1509,,,4.0,,,,,
2769,600992f90a720f05fa000133,BORDEN,815473010360,Borden 1% Chocolate Milk,4.66,1512,,,1.0,,,,,
2770,600992f90a720f05fa000133,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.14,1515,71.4,550b2565e4b001d5e9e4146f,2.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2771,600992f90a720f05fa000133,,,KLARBRUNN 12PK 12 FL OZ,13.68,1518,,,6.0,,,,,
2772,600992f90a720f05fa000133,,,BEM & JELRY S CHUNKY MONKEY PINT,4.70,1521,,,1.0,,,,,
2773,600992f90a720f05fa000133,,,EMILS SAUSAGE V USHTOOTN PIZZA,13.70,1523,,,2.0,,,,,
2774,600992f90a720f05fa000133,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.84,1528,28.4,550b2565e4b001d5e9e4146f,1.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2775,600992f90a720f05fa000133,BORDEN,815473013279,Borden 2% Reduced Fat Milk,8.62,1531,,,2.0,,,,,
2776,600992f90a720f05fa000133,,,KLARBRUNN 12PK 12 FL OZ,13.60,1534,,,4.0,,,,,
2777,600992f90a720f05fa000133,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.69,1537,36.9,550b2565e4b001d5e9e4146f,1.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2778,600992f90a720f05fa000133,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.28,1540,22.8,550b2565e4b001d5e9e4146f,1.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2779,600992f90a720f05fa000133,DORITOS,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,6.80,1542,,5332f5fbe4b03c9a25efd0ba,2.0,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,
2780,600992f90a720f05fa000133,,,KLARBRUNN 12PK 12 FL OZ,5.48,1560,,,2.0,,,,,
2781,600992f90a720f05fa000133,PEPSI,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,0.58,1563,,5332f5fbe4b03c9a25efd0ba,1.0,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,
2782,600992f90a720f05fa000133,KNORR,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,3.38,1566,33.8,5332f5f6e4b03c9a25efd0b4,2.0,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,
2783,600992f90a720f05fa000133,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.70,1569,37.0,550b2565e4b001d5e9e4146f,1.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2784,600992f90a720f05fa000133,KNORR,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,11.06,1571,110.6,5332f5f6e4b03c9a25efd0b4,7.0,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,
2785,600992f90a720f05fa000133,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.32,1574,73.2,550b2565e4b001d5e9e4146f,2.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2786,6009f5200a720f0535000005,,,Tomato Sauce,2.34,1031,,,1.0,,,,,
2787,6009f5200a720f0535000005,,,CHEESE SAUCE,2.34,1032,,,1.0,,,,,
2788,6009f5200a720f0535000005,,,CHEESESAUCE,2.34,1033,,,1.0,,,,,
2789,6009f5200a720f0535000005,,,CHEESESAUCE,2.34,1034,,,1.0,,,,,
2790,6009f5200a720f0535000005,,,10X103D PL,12.62,1035,,,1.0,,,,,
2791,6009f5200a720f0535000005,,,CRAFTS,12.62,1036,,,1.0,,,,,
2792,6009f5200a720f0535000005,,,MSLRG RLNG,45.86,1037,,,1.0,,,,,
2793,600988820a7214ad8900012b,,013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,1,5.0,559c2234e4b06aca36af13c6,1.0,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,800,,
2794,600988820a7214ad8900012b,,013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,2,5.0,559c2234e4b06aca36af13c6,1.0,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,800,,
2795,600988820a7214ad8900012b,,013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,3,5.0,559c2234e4b06aca36af13c6,1.0,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,800,,
2796,600988820a7214ad8900012b,,013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,4,5.0,559c2234e4b06aca36af13c6,1.0,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,800,,
2797,600988820a7214ad8900012b,,013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,5,5.0,559c2234e4b06aca36af13c6,1.0,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,800,,
2798,600988820a7214ad8900012b,,013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,6,5.0,559c2234e4b06aca36af13c6,1.0,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,800,,
2799,600988820a7214ad8900012b,,013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,7,5.0,559c2234e4b06aca36af13c6,1.0,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,800,,
2800,600988820a7214ad8900012b,,013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,8,5.0,559c2234e4b06aca36af13c6,1.0,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,800,,
2801,600988820a7214ad8900012b,,013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,9,5.0,559c2234e4b06aca36af13c6,1.0,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,800,,
2802,600988820a7214ad8900012b,,013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,10,5.0,559c2234e4b06aca36af13c6,1.0,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,800,,
2803,600988560a7214ad89000127,,044700071748,OSCAR MAYER Selects Slow Roast Turkey 16OZ Tray,1,1,5.0,559c2234e4b06aca36af13c6,1.0,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,800,,
2804,6009889a0a720f05fa00012f,,043000032275,TANG Orange Drink Mix 20 oz,5,1,25.0,559c2234e4b06aca36af13c6,1.0,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,800,,
2805,6009889a0a720f05fa00012f,,043000032275,TANG Orange Drink Mix 20 oz,5,2,25.0,559c2234e4b06aca36af13c6,1.0,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,800,,
2806,6009889a0a720f05fa00012f,,043000032275,TANG Orange Drink Mix 20 oz,5,3,25.0,559c2234e4b06aca36af13c6,1.0,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,800,,
2807,6009889a0a720f05fa00012f,,043000032275,TANG Orange Drink Mix 20 oz,5,4,25.0,559c2234e4b06aca36af13c6,1.0,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,800,,
2808,6009889a0a720f05fa00012f,,043000032275,TANG Orange Drink Mix 20 oz,5,5,25.0,559c2234e4b06aca36af13c6,1.0,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,800,,
2809,6008f09d0a720f05fa000128,BORDEN,815473013279,Borden 2% Reduced Fat Milk,4.07,1017,,,1.0,,,,,
2810,6008f09d0a720f05fa000128,BEN AND JERRYS,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,23.65,1019,236.5,5332f5f6e4b03c9a25efd0b4,5.0,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,
2811,6008f09d0a720f05fa000128,,,KLARBRUNN 12PK 12 FL OZ,10.56,1022,,,4.0,,,,,
2812,6008f09d0a720f05fa000128,,,EMIL' S SA.U.SAGE MUSHROOM PIZZA,6.54,1025,,,1.0,,,,,
2813,6008f09d0a720f05fa000128,,,EMIL S SAUSAGE MUSHROOM PIZZA,6.78,1027,,,1.0,,,,,
2814,6008f09d0a720f05fa000128,BORDEN,815473013279,Borden 2% Reduced Fat Milk,7.16,1029,,,2.0,,,,,
2815,6009885a0a7214ad89000129,,044700024119,OSCAR MAYER Lunchable Extra Cheesy Pizza 4.2 oz,1,1,5.0,559c2234e4b06aca36af13c6,1.0,LUNCHABLES LUNCH COMBINATIONS - TRAY,559c2234e4b06aca36af13c6,800,,
2816,600988980a7214ad89000130,,028400081382,,10,1,,,1.0,OLD EL PASO SAUCE,5332f5f3e4b03c9a25efd0ae,,,
2817,600988900a7214ad8900012e,,021000046904,KRAFT HEINZ TACO BELL REGULAR EXTRA HOT TACO SAUCE 7.5 OZ - 0021000046901,9.99,1,,,1.0,,5e825d64f221c312e698a62a,,,
2818,6009a0b90a7214ada2000001,BEN AND JERRYS,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.34,1010,83.4,5332f5f6e4b03c9a25efd0b4,2.0,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,
2819,6009a0b90a7214ada2000001,DORITOS,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.79,1012,,5332f5fbe4b03c9a25efd0ba,1.0,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,
2820,6009a0b90a7214ada2000001,,,KLARBRUNN 12PK 12 FL OZ,9.32,1014,,,4.0,,,,,
2821,6009a0b90a7214ada2000001,PEPSI,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.34,1016,,5332f5fbe4b03c9a25efd0ba,2.0,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,
2822,6009a0b90a7214ada2000001,BORDEN,815473010360,Borden 1% Chocolate Milk,4.55,1018,,,1.0,,,,,
2823,60099c3c0a7214ad89000135,PEPSI,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.72,1009,,5332f5fbe4b03c9a25efd0ba,4.0,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,
2824,60099c3c0a7214ad89000135,DORITOS,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.44,1011,,5332f5fbe4b03c9a25efd0ba,1.0,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,
2825,60099c3c0a7214ad89000135,KNORR,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,17.90,1013,179.0,5332f5f6e4b03c9a25efd0b4,1.0,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,
2826,60099c3c0a7214ad89000135,,,KLCENEX TRUSTED CARE FACIAL TISSUES,2.23,1015,,,1.0,,,,,
2827,60099c3c0a7214ad89000135,,,KLARBRUNN 12PK 12 FL OZ,20.88,1016,,,6.0,,,,,
2828,60099c3c0a7214ad89000135,,,EMIL'S SAUSAGE MUSHROOTN PIZZA,6.69,1018,,,1.0,,,,,
2829,60099c3c0a7214ad89000135,,,EMIL S SAUSAGE MUSHROOM PIZZA,6.79,1021,,,1.0,,,,,
2830,60099c3c0a7214ad89000135,,,KLARBRUNN 12PK 12 FL OZ,4.46,1023,,,2.0,,,,,
2831,60099c3c0a7214ad89000135,BORDEN,815473013279,Borden 2% Reduced Fat Milk,3.93,1025,,,1.0,,,,,
2832,60099c3c0a7214ad89000135,,,EMILS SAUSAGE MUSHROOM PIZZA,6.67,1027,,,1.0,,,,,
2833,60099c3c0a7214ad89000135,BORDEN,053000069867,BORDEN REFRIGERATED REGULAR MONTEREY JACK CHEESE SLICED REGULAR FAT 6 OZ - 0053000069861,4.17,1029,,,1.0,,5e825d64f221c312e698a62a,,,
2834,60099c3c0a7214ad89000135,,,KLARBRUNN 12PK 12 FI OZ,18.60,1035,,,6.0,,,,,
2835,60099c3c0a7214ad89000135,KNORR,311111806949,KNORR SIDES,5.97,1037,59.7,5332f5f6e4b03c9a25efd0b4,3.0,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,
2836,60099c3c0a7214ad89000135,,,BCN & JCRRY S CHUNKY MONKEY PINT,13.80,1039,,,3.0,,,,,
2837,60099c3c0a7214ad89000135,PEPSI,012000004919,1893 SODA ORIGINAL COLA CAN IN BOX 12 CT 144 OZ,3.93,1041,,5332f5fbe4b03c9a25efd0ba,3.0,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,
2838,60099c3c0a7214ad89000135,,,ERNILS SAUSAGE MUSHROO N PIZZA,6.65,1054,,,1.0,,,,,
2839,60099c3c0a7214ad89000135,DORITOS,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.07,1056,,5332f5fbe4b03c9a25efd0ba,1.0,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,
2840,60099c3c0a7214ad89000135,DORITOS,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,9.86,1058,,5332f5fbe4b03c9a25efd0ba,2.0,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,
2841,60099c3c0a7214ad89000135,,,EMILS SAUSAGE MUSHROONO PIZZA,13.26,1060,,,2.0,,,,,
2842,60099c3c0a7214ad89000135,,,EMILS SAUSAGE MUSHROOM PIZZA,6.99,1064,,,1.0,,,,,
2843,60099c3c0a7214ad89000135,BORDEN,,"BORDEN 2% MILK, 1/2 GAL",9.16,1066,,,2.0,,,,,
2844,60099c3c0a7214ad89000135,,,KLARBRUNN 12PK 12 FL OZ,10.65,1068,,,5.0,,,,,
2845,60099c3c0a7214ad89000135,BEN AND JERRYS,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,27.30,1072,273.0,5332f5f6e4b03c9a25efd0b4,5.0,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,
2846,60099c3c0a7214ad89000135,,,EMILS SAUSAGE MUSHROO N PIZZA,13.10,1074,,,2.0,,,,,
2847,60099c3c0a7214ad89000135,KLEENEX,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.62,1076,46.2,550b2565e4b001d5e9e4146f,2.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,
2848,60099c3c0a7214ad89000135,PEPSI,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.80,1078,,5332f5fbe4b03c9a25efd0ba,4.0,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,
2849,60099c3c0a7214ad89000135,BEN AND JERRYS,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,23.08,1080,230.8,5332f5f6e4b03c9a25efd0b4,4.0,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,
